Date of Despatch,Industry,Customer ID,Sales Value
01/09/2008,REH,Isu Chemical Co Ltd,59289.00
01/09/2008,RER,Hyundai Oilbank Co Ltd,218415.00
01/09/2008,RER,Hyundai Oilbank Co Ltd,23911.00
01/09/2008,REH,Dongyang Chechul Chemicals - Kunsan,23188.00
01/09/2008,RER,Hyundai Oilbank Co Ltd,337617.00
01/09/2008,REH,Isu Chemical Co Ltd,60060.00
01/09/2008,RER,Hyundai Oilbank Co Ltd,23911.00
01/09/2008,RER,"Petroleos del Norte S,A.",72454.00
01/09/2008,CO2,Tecno Project Industriale,2647.00
01/09/2008,RER,CNOOC Oil & Petrochemicals Co. Ltd,505309.00
01/09/2008,RNP,AB Mazeikiu Nafta,177000.00
01/09/2008,RER,"Petroleos del Norte S,A.",61502.00
01/09/2008,RNP,Samir Refinery,224817.00
01/09/2008,RER,Mahler AGS GmbH,9932.00
01/09/2008,RER,Deutra SpA,31441.00
01/09/2008,AM,Yara Sluiskil B.V.,373849.00
01/09/2008,RER,CNOOC Oil & Petrochemicals Co. Ltd,90259.00
01/09/2008,RNP,AB Mazeikiu Nafta,38966.00
01/09/2008,REI,Linde Korea Co Ltd,4075.00
01/09/2008,REH,Shin Sanso Kagaku,3522.00
01/09/2008,REP,Formosa Chemicals and,4866.00
01/09/2008,REP,Formosa Chemicals and,75214.00
01/09/2008,REP,Samsung Total Petrochmicals Co. Ltd,124573.00
01/09/2008,REP,ExxonMobil Asia Pacific Pte Ltd,185400.00
01/09/2008,REP,S-Oil Corporation,66551.00
01/09/2008,REP,Formosa Chemicals and,19465.00
01/09/2008,RER,CNOOC Oil & Petrochemicals Co. Ltd,151347.00
01/09/2008,RNP,AB Mazeikiu Nafta,51197.00
01/09/2008,REI,Linde Korea Co Ltd,4095.00
01/09/2008,REH,Butachimie,485766.00
01/09/2008,REH,Dongyang Chechul Chemicals - Kunsan,72876.00
01/09/2008,REI,Shanghai Hualin Industrial,132767.00
01/09/2008,RER,CNOOC Oil & Petrochemicals Co. Ltd,567521.00
01/09/2008,REI,PT Air Products Indonesia,11991.00
01/09/2008,RER,CNOOC Oil & Petrochemicals Co. Ltd,345700.00
01/09/2008,RNP,AB Mazeikiu Nafta,158224.00
01/09/2008,AM,Yara Sluiskil B.V.,175205.00
01/09/2008,AM,AUM,-343100.00
01/09/2008,AM,"OOO ""Kuibyshevazot""",25569.00
01/09/2008,AM,"OOO ""Kuibyshevazot""",18363.00
01/09/2008,REP,Cperi Solutions,1754.00
01/09/2008,RER,KNPC MAA,268278.00
01/09/2008,REI,Air Products Nederland B.V.,105732.00
01/09/2008,REI,Air Products Nederland B.V.,37071.00
01/09/2008,AM,Yara Sluiskil B.V.,768618.00
01/09/2008,AM,Orica Mining Services,423566.00
01/09/2008,GP,BP Kinneil,41327.00
01/09/2008,REP,Petroplus House,360000.00
01/09/2008,GP,Petroleum Development Oman LLC,52829.00
01/09/2008,CO2,Tecno Project Industriale,5779.00
01/09/2008,CO2,Linde Gas,41880.00
01/09/2008,RER,CNOOC Oil & Petrochemicals Co. Ltd,96403.00
01/09/2008,REI,PT Air Products Indonesia,2260.00
01/09/2008,REP,Societe Raffineria de Feyzin,146822.00
01/09/2008,GP,ExxonMobil Prod. Deutschland,14200.00
01/09/2008,GP,ExxonMobil Prod. Deutschland,17750.00
01/09/2008,GP,ExxonMobil Prod. Deutschland,17750.00
01/09/2008,GP,BP Exploration OP CO LTD Sullom Voe,199200.00
01/09/2008,GP,Petroleum Authority of Thailand,292215.00
01/09/2008,GP,Gassco AS,1960707.00
01/09/2008,GP,Gassco AS,1960707.00
01/09/2008,GP,Star Energy UK Onshore Ltd,197625.00
01/09/2008,AM,Orica Mining Services,5850.00
01/09/2008,RNP,AB Mazeikiu Nafta,5416.00
01/09/2008,RNP,AB Mazeikiu Nafta,21308.00
01/09/2008,RNP,AB Mazeikiu Nafta,7223.00
01/09/2008,REI,Linde Korea Co Ltd,398.00
01/09/2008,AM,GPN,7748.00
01/09/2008,AM,GPN,3874.00
01/09/2008,GTL,Sasol Synfuels (Pty) Ltd,4447.00
01/09/2008,GTL,Sasol Synfuels (Pty) Ltd,0.00
01/09/2008,GTL,Sasol Synfuels (Pty) Ltd,52881.00
01/09/2008,GTL,Sasol Synfuels (Pty) Ltd,0.00
01/09/2008,REP,Shell Raffinaderi Ab,15496.00
01/09/2008,REI,Air Products Nederland B.V.,14070.00
01/09/2008,REP,Petroplus House,3986.00
01/09/2008,GP,Gassco AS,29999.00
01/09/2008,GP,Star Energy UK Onshore Ltd,4920.00
01/09/2008,AM,Yara Sluiskil B.V.,5488.00
01/09/2008,GP,Petroleum Development Oman LLC,139842.00
01/09/2008,GP,BP Exploration OP CO LTD Sullom Voe,616.00
01/09/2008,RED,Lebedinskiy Mining & Dressing Plant,8329.00
01/09/2008,RNP,AB Mazeikiu Nafta,2270.00
01/09/2008,GP,BP Kinneil,538.00
01/09/2008,GP,Teikoku Oil,1373.00
01/09/2008,RED,Lebedinskiy Mining & Dressing Plant,23244.00
01/09/2008,GP,Petroleum Development Oman LLC,4166.00
01/09/2008,RNP,AB Mazeikiu Nafta,1513.00
01/09/2008,GP,BP Kinneil,504.00
01/09/2008,RNP,AB Mazeikiu Nafta,1132.00
01/09/2008,GP,BP Kinneil,554.00
01/09/2008,GP,BP Exploration OP CO LTD Sullom Voe,574.00
01/09/2008,RED,Lebedinskiy Mining & Dressing Plant,11106.00
01/09/2008,GP,Petroleum Development Oman LLC,1613.00
01/09/2008,ME,Baotou Shenhua Coal,442749.00
01/09/2008,GTL,PetroSA,150493.00
01/09/2008,GTL,Statoil GTL AS,150493.00
01/09/2008,RET,The Hong Kong & China Gas Co. Ltd,30346.00
01/09/2008,RER,Raffineria di Milazzo S.C.p.A,26794.00
01/09/2008,AM,Qatar Fertiliser Co (SAQ),31433.00
01/09/2008,RER,Seibu Oil - Yamaguchi,22559.00
01/09/2008,RER,China Petrochemical Developments,12634.00
01/09/2008,RER,UNICAT Srl,18240.00
01/09/2008,RER,UNICAT Srl,3148.00
01/09/2008,RER,UNICAT Srl,11622.00
01/09/2008,RER,UNICAT Srl,1937.00
01/09/2008,AM,Yara Sluiskil B.V.,19370.00
01/09/2008,NAC,SC Achema,242.00
01/09/2008,NAC,SC Achema,242.00
01/09/2008,NAC,SC Achema,200.00
01/09/2008,REI,PT Air Products Indonesia,2293.00
01/09/2008,REI,Air Products Nederland B.V.,900.00
01/09/2008,RER,Hyundai Oilbank Co Ltd,36206.00
01/09/2008,GP,Petroleum Development Oman LLC,2800.00
01/09/2008,RER,China Petrochemical Developments,3800.00
01/09/2008,RER,Hyundai Oilbank Co Ltd,3098.00
01/09/2008,RER,Raffineria di Milazzo S.C.p.A,0.00
01/09/2008,GP,BP Exploration (Kinneil),34943.00
01/09/2008,GP,DBI AILSA,8726.00
01/09/2008,GP,BP Exploration Operating Co Ltd,140231.00
01/09/2008,GP,BP Exploration (Kinneil),5450.00
01/09/2008,GP,BP Exploration (Kinneil),19602.00
01/09/2008,GP,BP Exploration (Kinneil),15125.00
01/09/2008,RER,China Petrochemical Developments,5700.00
01/09/2008,RER,China Petrochemical Developments,400.00
01/09/2008,EL,Hi-Rel Lids Ltd,7089.00
01/09/2008,EL,Hi-Rel Lids Ltd,10161.00
01/09/2008,EL,Hi-Rel Lids Ltd,8271.00
01/09/2008,RER,Indian Oil Corporation Ltd,9581.00
01/09/2008,AM,TDG Acton Grange,121800.00
01/09/2008,RER,Indian Oil Corporation Ltd,11593.00
01/09/2008,AM,TDG Acton Grange,62301.00
01/09/2008,AM,TDG Acton Grange,161000.00
01/09/2008,AM,Hyundai Oilbank Co. Ltd.,141002.00
01/09/2008,AM,TDG Acton Grange,38318.00
01/09/2008,AM,TDG Acton Grange,-38318.00
01/09/2008,AM,TDG Acton Grange,15720.00
01/09/2008,AM,TDG Acton Grange,52400.00
01/09/2008,AM,Samsung Total Petrochmicals Co. Ltd,75900.00
01/09/2008,AM,Johnson Matthey  Alvin Store,230.00
01/09/2008,AM,Johnson Matthey  Alvin Store,44850.00
01/09/2008,AM,S.Oil Corporation,40365.00
01/09/2008,AM,Dialog Systems Pte Ltd.,129375.00
01/09/2008,AM,Formosa Chemicals and Fibre Corpn,39100.00
01/09/2008,AM,Johnson Matthey Catalysts,209600.00
01/09/2008,AM,Shriram Fertiliser & Chemicals,107478.00
01/09/2008,RER,Indian Oil Corporation Ltd,12066.00
01/09/2008,RER,Indian Oil Corporation Ltd,44728.00
01/09/2008,GP,ONGC,7897.00
01/09/2008,AM,M/S RL RASAYAN UDYOG,106.00
01/09/2008,REH,Indian Oil Corporation Ltd,410.00
01/09/2008,REI,Air Products Canada Ltd.,10636.00
01/09/2008,RER,BP Husky Refining LLC,5296.00
01/09/2008,REI,Air Products Canada Ltd.,142596.00
01/09/2008,REI,Air Products Canada Ltd.,22362.00
01/09/2008,RER,National Coop Refiners Assoc,-12983.00
01/09/2008,REI,Praxair Mexico S de RL de CV,15190.00
01/09/2008,AM,Cherokee Nitrogen,8904.00
01/09/2008,AM,Cherokee Nitrogen,56281.00
01/09/2008,AM,Cherokee Nitrogen,50934.00
01/09/2008,RER,BP Husky Refining LLC,5296.00
01/09/2008,AM,Trinidad Nitrogen Company Ltd,3094.00
01/09/2008,AM,Trinidad Nitrogen Company Ltd,112029.00
01/09/2008,AM,Trinidad Nitrogen Company Ltd,0.00
01/09/2008,RER,National Coop Refiners Assoc,-13158.00
01/09/2008,RER,Petrolera Ameriven S.A.,189547.00
01/09/2008,AM,Trinidad Nitrogen Company Ltd,185898.00
01/09/2008,AM,Trinidad Nitrogen Company Ltd,71708.00
01/09/2008,REI,Air Products,5141.00
01/09/2008,AM,Trinidad Nitrogen Company Ltd,147092.00
01/09/2008,AM,Trinidad Nitrogen Company Ltd,0.00
01/09/2008,REI,Air Products,67289.00
01/09/2008,AM,Cherokee Nitrogen,38819.00
01/09/2008,AM,Trinidad Nitrogen Company Ltd,235284.00
01/09/2008,RER,National Coop Refiners Assoc,-1051.00
01/09/2008,AM,Cherokee Nitrogen,24699.00
01/09/2008,AM,Cherokee Nitrogen,131649.00
01/09/2008,AM,Trinidad Nitrogen Company Ltd,512448.00
01/09/2008,AM,Cherokee Nitrogen,342712.00
01/09/2008,REI,Praxair,6263.00
01/09/2008,GP,"Sandhill Group, L. L. C.",20483.00
01/09/2008,CO2,ADM Corn Processing - Cedar Rapids,40452.00
01/09/2008,CO2,BOC GASES,43579.00
01/09/2008,REP,UTC Engenharia S/A,45484.00
01/09/2008,AM,Cherokee Nitrogen,7048.00
01/09/2008,AM,Cherokee Nitrogen,9320.00
01/09/2008,GP,Imperial Oil Resources LTD.,1083.00
01/09/2008,REP,UTC Engenharia S/A,888.00
01/09/2008,REP,UTC Engenharia S/A,1490.00
01/09/2008,REP,UTC Engenharia S/A,457.00
01/09/2008,AM,Coffeyville Resources LLC,13816.00
01/09/2008,AM,Coffeyville Resources LLC,77492.00
01/09/2008,AM,Coffeyville Resources LLC,221618.00
01/09/2008,AM,Coffeyville Resources LLC,51579.00
01/09/2008,REI,Air Products,2513.00
01/10/2008,NAC,Fertilizers & Chemicals Ltd.,8100.00
01/10/2008,REP,Formosa Petrochemical,81804.00
01/10/2008,REH,Moa Nickel S.A. (X),11439.00
01/10/2008,ME,Oman Methanol Company LLC,682442.00
01/10/2008,REH,SOL,18534.00
01/10/2008,REH,Moa Nickel S.A. (X),7444.00
01/10/2008,REI,Malaysia Oxygen Berhad,6451.00
01/10/2008,REI,Idromeccanica Rottoli,2088.00
01/10/2008,REI,Air Products Switzerland SaRL,15345.00
01/10/2008,REH,Hogg Blasting & Finishing Equipment,1073.00
01/10/2008,REO,BP Chemicals Ltd,43798.00
01/10/2008,REI,Air Products Switzerland SaRL,4934.00
01/10/2008,RER,Deutra SpA,36668.00
01/10/2008,RED,Lebedinskiy Mining & Dressing Plant,131990.00
01/10/2008,REO,BASF - YPC Company Ltd,42625.00
01/10/2008,REH,Moa Nickel S.A. (X),8266.00
01/10/2008,RER,KRL,68200.00
01/10/2008,REI,Air Products Switzerland SaRL,48916.00
01/10/2008,REO,BP Chemicals Ltd,66781.00
01/10/2008,REI,SIAD SpA,17108.00
01/10/2008,GP,Puguang Branch Company of,245518.00
01/10/2008,REH,Edwards Limited,1221.00
01/10/2008,REO,BP Chemicals Ltd,90724.00
01/10/2008,REI,Malaysia Oxygen Berhad,6369.00
01/10/2008,REI,Idromeccanica Rottoli,1970.00
01/10/2008,REI,Air Products Switzerland SaRL,39973.00
01/10/2008,REI,Air Products Switzerland SaRL,2699.00
01/10/2008,RER,CNOOC Oil & Petrochemicals Co. Ltd,17055.00
01/10/2008,REP,Total Raffinaderij Antwerpen NV,87681.00
01/10/2008,REP,Formosa Chemicals and,280107.00
01/10/2008,REP,Formosa Chemicals and,14131.00
01/10/2008,REI,Air Products Switzerland SaRL,4800.00
01/10/2008,REH,Moa Nickel S.A. (X),9028.00
01/10/2008,REI,Malaysia Oxygen Berhad,4424.00
01/10/2008,AM,AUM,256112.00
01/10/2008,AM,AUM,137426.00
01/10/2008,REI,Idromeccanica Rottoli,2184.00
01/10/2008,CO2,AGA Gas AB,12742.00
01/10/2008,RER,The Bahrain Petroleum Co Bsc C,258191.00
01/10/2008,RER,Catal International Ltd,595.00
01/10/2008,REP,Napa Napa Refinery,4863.00
01/10/2008,GP,Origin Energy Resources Limited,17865.00
01/10/2008,REP,Bangchak Petroleum PLC,171000.00
01/10/2008,GP,PTT Public Company Limited,181280.00
01/10/2008,GP,PTT Public Company Limited,156354.00
01/10/2008,GP,Dubai Aluminium Company Ltd,29978.00
01/10/2008,GP,ConocoPhillips Petroleum Co,345450.00
01/10/2008,CO2,Consorgas Srl,18629.00
01/10/2008,GP,ConocoPhillips Indonesia Inc Ltd,311524.00
01/10/2008,GP,PTT Public Company Limited,292215.00
01/10/2008,GP,PTT Public Company Limited,271040.00
01/10/2008,GP,PTT Public Company Limited,233772.00
01/10/2008,GP,StatoilHydro ASA,1240539.00
01/10/2008,AM,Qatar Fertiliser Co (SAQ),31915.00
01/10/2008,AM,Qatar Fertiliser Co (SAQ),42553.00
01/10/2008,AM,Qatar Fertiliser Co (SAQ),51418.00
01/10/2008,REH,Moa Nickel S.A. (X),551.00
01/10/2008,REI,Air Products Switzerland SaRL,362.00
01/10/2008,REI,SIAD SpA,1602.00
01/10/2008,REI,Air Products Switzerland SaRL,362.00
01/10/2008,REH,Moa Nickel S.A. (X),599.00
01/10/2008,REI,Air Products Switzerland SaRL,632.00
01/10/2008,REH,Moa Nickel S.A. (X),551.00
01/10/2008,REI,SIAD SpA,697.00
01/10/2008,REI,Air Products Switzerland SaRL,541.00
01/10/2008,GP,ConocoPhillips Petroleum Co,29580.00
01/10/2008,RER,Rompetrol Rafinare SA,5759.00
01/10/2008,GP,ConocoPhillips Petroleum Co,6909.00
01/10/2008,REH,Cabot Carbon Limited,3700.00
01/10/2008,REO,BP Chemicals Ltd,568.00
01/10/2008,GP,ConocoPhillips Indonesia Inc Ltd,7328.00
01/10/2008,GP,ConocoPhillips Indonesia Inc Ltd,0.00
01/10/2008,REO,BP Chemicals Ltd,2416.00
01/10/2008,REO,BP Chemicals Ltd,568.00
01/10/2008,GP,ConocoPhillips Indonesia Inc Ltd,2271.00
01/10/2008,GP,ConocoPhillips Indonesia Inc Ltd,0.00
01/10/2008,GP,ConocoPhillips Petroleum Co,1855.00
01/10/2008,EL,Hi-Rel Lids Ltd,8979.00
01/10/2008,EL,Hi-Rel Lids Ltd,10161.00
01/10/2008,EL,Hi-Rel Lids Ltd,10161.00
01/10/2008,EL,Hi-Rel Lids Ltd,10161.00
01/10/2008,EL,Hi-Rel Lids Ltd,10161.00
01/10/2008,EL,Hi-Rel Lids Ltd,8743.00
01/10/2008,EL,Hi-Rel Lids Ltd,17148.00
01/10/2008,GTL,ConocoPhillips Company,117779.00
01/10/2008,AM,DYNO Nobel Asia Pacific Ltd,17032.00
01/10/2008,ME,Statoil Hydro ASA,48650.00
01/10/2008,ME,Coogee Energy Pty. Ltd,181000.00
01/10/2008,AM,Fertiberia SA  Huelva,43493.00
01/10/2008,REI,Repsol Petroleo S.A.,23325.00
01/10/2008,AM,Fertiberia SA  Huelva,3368.00
01/10/2008,RER,Hyundai Oilbank Co Ltd,19501.00
01/10/2008,AM,Fertiberia SA  Huelva,37249.00
01/10/2008,GTL,Sasol Synfuels (Pty) Ltd,3451.00
01/10/2008,REI,LINDE GAS ITALIA Srl,13633.00
01/10/2008,RER,PCK Raffinerie GmbH,7023.00
01/10/2008,RER,PCK Raffinerie GmbH,22002.00
01/10/2008,AM,Fertiberia SA  Huelva,0.00
01/10/2008,REI,Linde Gas,5018.00
01/10/2008,REH,OXEAUSER,0.00
01/10/2008,AM,"Unipetrol RPA, sro",0.00
01/10/2008,AM,Terra Nitrogen (UK) Ltd,0.00
01/10/2008,AM,OAO Rivneazot,0.00
01/10/2008,AM,Odessa State Port Plant (OPP),0.00
01/10/2008,REI,LINDE GAS ITALIA Srl,3234.00
01/10/2008,ME,China Blue Chemicals Ltd,17107.00
01/10/2008,ME,China Blue Chemicals Ltd,2570.00
01/10/2008,AM,Close Joint Stock Company,0.00
01/10/2008,RED,Lebedinskiy Mining & Dressing Plant,0.00
01/10/2008,AM,"JSC ""Dorogobuzh""",0.00
01/10/2008,RER,Raffineria Di Gela Spa,0.00
01/10/2008,RER,"SLOVNAFT , a.s.",0.00
01/10/2008,NAC,Fertilizers & Chemicals Ltd.,200.00
01/10/2008,REI,Air Products Switzerland SaRL,1290.00
01/10/2008,REI,Air Products Switzerland SaRL,3205.00
01/10/2008,GP,BP Exploration Operating Co Ltd,101291.00
01/10/2008,RER,Total UK Ltd,47955.00
01/10/2008,ME,China Blue Chemicals Ltd,806464.00
01/10/2008,ME,China Blue Chemicals Ltd,1881749.00
01/10/2008,ME,Mengda New Energy Chemical Industry,622544.00
01/10/2008,AM,Fertiberia SA  Huelva,0.00
01/10/2008,AM,"JSC ""Dorogobuzh""",0.00
01/10/2008,REP,OMV Refining & Marketing GmbH,37736.00
01/10/2008,GTL,StatoilHydro ASA,5500.00
01/10/2008,GTL,StatoilHydro ASA,10490.00
01/10/2008,REH,National Peroxides Limited,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,REH,National Peroxides Limited,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,Formosa Chemicals and Fibre Corpn,0.00
01/10/2008,AM,"Petro Rabigh, Rabigh Refining",0.00
01/10/2008,AM,Formosa Chemicals and Fibre Corpn,0.00
01/10/2008,AM,"Petro Rabigh, Rabigh Refining",0.00
01/10/2008,AM,Johnson Matthey Catalysts,0.00
01/10/2008,AM,Johnson Matthey Catalysts,0.00
01/10/2008,AM,Johnson Matthey Catalysts,0.00
01/10/2008,AM,Johnson Matthey Catalysts,0.00
01/10/2008,AM,Aichlin GMBH,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,Imhoff und Stahl GmbH,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,AM,TDG Acton Grange,0.00
01/10/2008,REI,Air Products,287480.00
01/10/2008,AM,Cherokee Nitrogen,4380.00
01/10/2008,REI,Air Products,205792.00
01/10/2008,AM,Trinidad Nitrogen Company Ltd,31077.00
01/10/2008,AM,Trinidad Nitrogen Company Ltd,0.00
01/10/2008,AM,Cherokee Nitrogen,3270.00
01/10/2008,RER,Petrolera Ameriven S.A.,371455.00
01/10/2008,REI,Praxair,13880.00
01/10/2008,ME,Supermethanol,107585.00
01/10/2008,AM,Trinidad Nitrogen Company Ltd,42194.00
01/10/2008,REI,Air Products,43216.00
01/10/2008,REI,Praxair,6053.00
01/10/2008,AM,Trinidad Nitrogen Company Ltd,32081.00
01/10/2008,RER,Petrolera Ameriven S.A.,219496.00
01/10/2008,ME,Atlas Methanol Company Unlimited,1301717.00
01/10/2008,RER,Petrolera Ameriven S.A.,557183.00
01/10/2008,REP,Exxon Mobil Corp/Joliet Refinery,56790.00
01/10/2008,REP,ExxonMobil Corporation,94335.00
01/10/2008,REI,Air Products,274000.00
01/10/2008,REI,Praxair,219137.00
01/10/2008,RER,Petrolera Ameriven S.A.,393541.00
01/10/2008,REH,Solutia-Decatur Plant,18750.00
01/10/2008,AM,Yara Trinidad Ltd,104172.00
01/10/2008,REH,Solutia-Decatur Plant,7944.00
01/10/2008,AM,Yara Trinidad Ltd,52771.00
01/10/2008,AM,Yara Trinidad Ltd,21246.00
01/10/2008,REP,YPF S.A.,79226.00
01/10/2008,GP,BP,19158.00
01/10/2008,GP,"Kinder Morgan Production /Co, LP",47322.00
01/10/2008,REP,Marathon Oil Company,0.00
01/10/2008,REP,Marathon Oil Company,0.00
01/10/2008,GP,Kinder Morgan,58114.00
01/10/2008,CO2,"Sandhill Group, L. L. C.",20956.00
01/10/2008,CO2,Airgas Carbonic,7291.00
01/10/2008,CO2,Airgas Carbonic,26500.00
01/10/2008,CO2,Airgas Carbonic,27061.00
01/10/2008,CO2,ADM,35334.00
01/10/2008,REI,Praxair,327.00
01/10/2008,REI,Praxair,1400.00
01/10/2008,REI,Praxair,654.00
01/10/2008,GP,Kinder Morgan,419.00
01/10/2008,REP,Marathon Oil Company,0.00
01/10/2008,REP,Marathon Oil Company,0.00
01/10/2008,REI,Praxair,8593.00
01/10/2008,REI,Praxair,2774.00
01/10/2008,REI,Praxair,3051.00
01/10/2008,REI,Praxair,6281.00
01/10/2008,REI,Praxair,23532.00
01/10/2008,GP,Kinder Morgan,466.00
01/10/2008,GP,Kinder Morgan,233.00
01/10/2008,RER,Marathon Petroleum Company LLC,9868.00
01/10/2008,RER,Marathon Petroleum Company LLC,1907.00
01/10/2008,RER,Marathon Petroleum Company LLC,2243.00
01/10/2008,RER,Marathon Petroleum Company LLC,1483.00
01/10/2008,RER,Marathon Petroleum Company LLC,829.00
01/10/2008,ME,Atlas Methanol Company Unlimited,14639.00
01/10/2008,REI,Air Products,2524.00
01/10/2008,REP,Johnson MattheyCatalysts,4655.00
01/10/2008,REP,ESSO Petrolera Argentina S.R.L.,470.00
01/10/2008,AM,Ultrafertil S/A,6205.00
01/11/2008,RER,KNPC MAB,107107.00
01/11/2008,REP,Formosa Petrochemical,80907.00
01/11/2008,AM,Engro Chemical Pakistan Ltd,4945.00
01/11/2008,ME,Oman Methanol Company LLC,453015.00
01/11/2008,ME,Oman Methanol Company LLC,271977.00
01/11/2008,ME,Oman Methanol Company LLC,91069.00
01/11/2008,REH,Hansol Chemical Co Ltd,4384.00
01/11/2008,AM,Ina Petrokemija,28748.00
01/11/2008,REH,KHC (C) HyCO 3,67905.00
01/11/2008,RER,Kyokuto Petroleum Ind,167811.00
01/11/2008,AM,Qatar Fertiliser Co (SAQ),217859.00
01/11/2008,REH,Cocochem,7618.00
01/11/2008,REH,Hogg Blasting & Finishing Equipment,1788.00
01/11/2008,AM,Qatar Fertiliser Co (SAQ),49500.00
01/11/2008,AM,Qatar Fertiliser Co (SAQ),293200.00
01/11/2008,AM,Qatar Fertiliser Co (SAQ),85874.00
01/11/2008,RER,KNPC MAB,67443.00
01/11/2008,REH,Dongyang Chechul Chemicals Ltd,31880.00
01/11/2008,REH,Hansol Chemical Co Ltd,22277.00
01/11/2008,REH,KHC (C) HyCO 3,62618.00
01/11/2008,REH,Dongyang Chechul Chemicals Ltd,45801.00
01/11/2008,REH,Hansol Chemical Co Ltd,22892.00
01/11/2008,ME,Shangdong Hongri - Acron,408274.00
01/11/2008,AM,Ina Petrokemija,385224.00
01/11/2008,RER,Kyokuto Petroleum Ind,191796.00
01/11/2008,AM,Qatar Fertiliser Co (SAQ),302983.00
01/11/2008,REH,Cocochem,7519.00
01/11/2008,REH,Edwards Limited,1221.00
01/11/2008,REH,Dongyang Chechul Chemicals Ltd,8911.00
01/11/2008,REP,PETRORabigh,26688.00
01/11/2008,REP,Ste OTC pour compte du,118.00
01/11/2008,REP,PETRORabigh,117269.00
01/11/2008,REH,Butachimie,169255.00
01/11/2008,REI,Air Products STB Snd Bhd,27508.00
01/11/2008,AM,BASF AG,363285.00
01/11/2008,RER,KNPC MAB,179965.00
01/11/2008,AM,Qatar Fertiliser Co (SAQ),181278.00
01/11/2008,REP,Esso Raffinage SAF,64854.00
01/11/2008,AM,Engro Chemical Pakistan Ltd,563188.00
01/11/2008,REP,SOGARA -,65542.00
01/11/2008,REP,Alliance Refining,1680960.00
01/11/2008,REP,SOGARA -,12480.00
01/11/2008,GP,ExxonMobil Prod. Deutschland,12424.00
01/11/2008,GP,MOBIL NORTH SEA LLC,1103385.00
01/11/2008,GP,MOBIL NORTH SEA LLC,463681.00
01/11/2008,GP,OMV Austria Exploration &,233539.00
01/11/2008,GP,OMV Austria Exploration &,233539.00
01/11/2008,GP,OMV Austria Exploration &,192105.00
01/11/2008,AM,Asean Bintulu Fertiliser Sdn,6421.00
01/11/2008,AM,Ina Petrokemija,4788.00
01/11/2008,AM,Asean Bintulu Fertiliser Sdn,6421.00
01/11/2008,AM,Ina Petrokemija,6436.00
01/11/2008,AM,Ina Petrokemija,6672.00
01/11/2008,REH,Vacuum & Atmosphere Services Ltd,3135.00
01/11/2008,AM,Engro Chemical Pakistan Ltd,3956.00
01/11/2008,AM,Engro Chemical Pakistan Ltd,3132.00
01/11/2008,AM,Engro Chemical Pakistan Ltd,4121.00
01/11/2008,RED,Vikram ispat,36040.00
01/11/2008,GP,Sirte Oil Company,3762.00
01/11/2008,GP,MOBIL NORTH SEA LLC,3072.00
01/11/2008,REP,SOGARA -,1900.00
01/11/2008,GP,Sirte Oil Company,5156.00
01/11/2008,REP,Alliance Refining,7378.00
01/11/2008,REP,Alliance Refining,13832.00
01/11/2008,AM,Engro Chemical Pakistan Ltd,1519.00
01/11/2008,GP,MOBIL NORTH SEA LLC,1632.00
01/11/2008,GP,MOBIL NORTH SEA LLC,1632.00
01/11/2008,GP,Sirte Oil Company,3610.00
01/11/2008,REP,Alliance Refining,3808.00
01/11/2008,REH,Dolphin Services Ltd,37984.00
01/11/2008,REI,SOL,23611.00
01/11/2008,EL,Hi-Rel Lids Ltd,8271.00
01/11/2008,EL,Hi-Rel Lids Ltd,7089.00
01/11/2008,EL,Hi-Rel Lids Ltd,5908.00
01/11/2008,EL,Hi-Rel Lids Ltd,7089.00
01/11/2008,GTL,Statoil GTL AS,132263.00
01/11/2008,GTL,PetroSA,132263.00
01/11/2008,RET,The Hong Kong & China Gas Co. Ltd,50000.00
01/11/2008,AM,Pak-American fertilisers,173190.00
01/11/2008,AM,Egyptian Fertilizer Co,4473.00
01/11/2008,AM,MOPCO,16812.00
01/11/2008,AM,MOPCO,0.00
01/11/2008,RER,Kuwait National Petroleum Co KSC,0.00
01/11/2008,AM,Asean Bintulu Fertiliser Sdn,0.00
01/11/2008,AM,MOPCO,0.00
01/11/2008,REH,KHC (C) HyCO 3,8380.00
01/11/2008,REH,Cocochem,50.00
01/11/2008,AM,Alexandria Fertiliser Company,13243.00
01/11/2008,AM,Egyptian Fertilizer Co,33775.00
01/11/2008,GP,Star Energy UK Onshore Ltd,46500.00
01/11/2008,GP,Star Energy UK Onshore Ltd,4850.00
